,发生时间,发生时间,发生时间
10336,2014-10-30 21:31:43,False,False
10337,2014-10-30 21:31:45,False,False
10338,2014-10-30 21:31:47,False,False
10339,2014-10-30 21:31:53,False,False
10340,2014-10-30 21:31:57,False,False
10341,2014-10-30 21:31:59,False,False
10342,2014-10-30 21:32:03,False,False
10343,2014-10-30 21:32:05,False,False
10344,2014-10-30 21:32:09,False,False
10345,2014-10-30 21:32:17,False,False
10346,2014-10-30 21:32:45,False,False
10347,2014-10-30 21:32:47,False,False
10348,2014-10-30 21:33:16,False,False
10349,2014-10-30 21:33:18,False,False
10350,2014-10-30 21:33:20,False,False
10351,2014-10-30 21:33:22,False,False
10352,2014-10-30 21:33:26,False,False
10353,2014-10-30 21:33:30,False,False
10354,2014-10-30 21:33:32,False,False
10355,2014-10-30 21:33:34,False,False
10356,2014-10-30 21:33:36,False,False
10357,2014-10-30 21:33:38,False,False
10358,2014-10-30 21:33:40,False,False
10359,2014-10-30 21:33:44,False,False
10360,2014-10-30 21:33:46,False,False
10361,2014-10-30 21:33:56,False,False
10362,2014-10-30 21:34:04,False,False
10363,2014-10-30 21:34:14,False,False
10364,2014-10-30 21:34:22,False,False
10365,2014-10-30 21:34:24,False,False
10375,2014-10-30 21:59:34,True,True
10376,2014-10-30 21:59:38,False,False
10377,2014-10-30 21:59:42,False,False
10378,2014-10-30 21:59:44,False,False
10379,2014-10-30 21:59:47,False,False
10380,2014-10-30 21:59:48,False,False
10381,2014-10-30 21:59:55,False,False
10382,2014-10-30 21:59:57,False,False
10383,2014-10-30 21:59:59,False,False
10384,2014-10-30 22:00:01,False,False
10385,2014-10-30 22:00:03,False,False
10386,2014-10-30 22:00:09,False,False
10387,2014-10-30 22:00:13,False,False
10388,2014-10-30 22:00:15,False,False
10389,2014-10-30 22:00:17,False,False
10390,2014-10-30 22:00:19,False,False
10391,2014-10-30 22:00:23,False,False
10392,2014-10-30 22:00:27,False,False
10393,2014-10-30 22:00:29,False,False
10394,2014-10-30 22:00:33,False,False
10395,2014-10-30 22:00:35,False,False
10396,2014-10-30 22:00:39,False,False
10397,2014-10-30 22:00:41,False,False
10398,2014-10-30 22:00:55,False,False
10399,2014-10-30 22:00:57,False,False
10400,2014-10-30 22:00:59,False,False
10401,2014-10-30 22:01:01,False,False
10402,2014-10-30 22:01:08,False,False
10403,2014-10-30 22:01:19,False,False
10404,2014-10-30 22:01:21,False,False
10405,2014-10-30 22:01:23,False,False
10406,2014-10-30 22:01:27,False,False
10407,2014-10-30 22:01:29,False,False
10408,2014-10-30 22:01:37,False,False
10409,2014-10-30 22:01:42,False,False
10410,2014-10-30 22:01:48,False,False
10411,2014-10-30 22:01:54,False,False
10415,2014-10-30 22:02:58,False,False
10416,2014-10-30 22:03:06,False,False
10417,2014-10-30 22:03:29,False,False
10418,2014-10-30 22:03:31,False,False
10419,2014-10-30 22:03:33,False,False
10422,2014-10-30 22:05:16,False,False
10423,2014-10-30 22:05:18,False,False
10424,2014-10-30 22:05:24,False,False
10425,2014-10-30 22:05:26,False,False
10426,2014-10-30 22:05:36,False,False
10427,2014-10-30 22:05:52,False,False
10428,2014-10-30 22:05:54,False,False
10429,2014-10-30 22:05:56,False,False
10430,2014-10-30 22:05:58,False,False
10431,2014-10-30 22:06:00,False,False
10432,2014-10-30 22:06:02,False,False
10433,2014-10-30 22:06:12,False,False
10434,2014-10-30 22:06:18,False,False
10435,2014-10-30 22:06:20,False,False
10436,2014-10-30 22:06:22,False,False
10437,2014-10-30 22:06:38,False,False
10438,2014-10-30 22:06:40,False,False
10439,2014-10-30 22:06:42,False,False
10440,2014-10-30 22:06:44,False,False
10441,2014-10-30 22:06:46,False,False
10442,2014-10-30 22:06:50,False,False
10443,2014-10-30 22:06:53,False,False
10444,2014-10-30 22:06:56,False,False
10445,2014-10-30 22:06:59,False,False
10446,2014-10-30 22:07:01,False,False
10447,2014-10-30 22:07:03,False,False
10448,2014-10-30 22:07:05,False,False
10449,2014-10-30 22:07:07,False,False
10450,2014-10-30 22:07:09,False,False
10451,2014-10-30 22:07:11,False,False
10452,2014-10-30 22:07:17,False,False
10453,2014-10-30 22:07:25,False,False
10454,2014-10-30 22:07:41,False,False
10455,2014-10-30 22:07:43,False,False
10456,2014-10-30 22:07:47,False,False
10457,2014-10-30 22:07:49,False,False
10458,2014-10-30 22:07:53,False,False
10459,2014-10-30 22:07:55,False,False
10460,2014-10-30 22:08:03,False,False
10461,2014-10-30 22:08:05,False,False
10462,2014-10-30 22:08:11,False,False
10463,2014-10-30 22:08:19,False,False
10464,2014-10-30 22:08:29,False,False
10465,2014-10-30 22:08:31,False,False
10468,2014-10-30 22:10:12,False,False
10469,2014-10-30 22:10:14,False,False
10470,2014-10-30 22:10:16,False,False
10471,2014-10-30 22:10:24,False,False
10472,2014-10-30 22:10:26,False,False
10473,2014-10-30 22:10:31,False,False
10474,2014-10-30 22:10:39,False,False
10475,2014-10-30 22:10:41,False,False
10476,2014-10-30 22:10:47,False,False
10477,2014-10-30 22:10:49,False,False
10478,2014-10-30 22:11:05,False,False
10479,2014-10-30 22:11:07,False,False
10480,2014-10-30 22:11:09,False,False
10481,2014-10-30 22:11:23,False,False
10482,2014-10-30 22:11:25,False,False
10483,2014-10-30 22:11:27,False,False
10484,2014-10-30 22:11:29,False,False
10485,2014-10-30 22:11:33,False,False
10486,2014-10-30 22:11:35,False,False
10487,2014-10-30 22:11:41,False,False
10488,2014-10-30 22:11:43,False,False
10489,2014-10-30 22:11:51,False,False
10490,2014-10-30 22:11:53,False,False
10491,2014-10-30 22:12:09,False,False
10492,2014-10-30 22:12:13,False,False
10493,2014-10-30 22:12:15,False,False
10494,2014-10-30 22:12:24,False,False
10495,2014-10-30 22:12:26,False,False
10496,2014-10-30 22:12:30,False,False
10497,2014-10-30 22:12:32,False,False
10498,2014-10-30 22:12:36,False,False
10499,2014-10-30 22:12:38,False,False
10500,2014-10-30 22:12:46,False,False
10501,2014-10-30 22:12:48,False,False
10502,2014-10-30 22:12:53,False,False
10503,2014-10-30 22:12:58,False,False
10504,2014-10-30 22:13:02,False,False
10505,2014-10-30 22:13:04,False,False
10506,2014-10-30 22:13:08,False,False
10507,2014-10-30 22:13:10,False,False
10508,2014-10-30 22:13:22,False,False
10509,2014-10-30 22:13:24,False,False
10511,2014-10-30 22:25:13,True,True
10512,2014-10-30 22:25:15,False,False
10513,2014-10-30 22:25:29,False,False
10514,2014-10-30 22:25:37,False,False
10515,2014-10-30 22:25:43,False,False
10516,2014-10-30 22:25:45,False,False
10517,2014-10-30 22:25:47,False,False
10518,2014-10-30 22:25:53,False,False
10522,2014-10-31 07:01:46,True,True
10524,2014-10-31 07:04:31,False,False
10526,2014-10-31 07:50:09,True,True
10529,2014-10-31 11:12:32,True,True
10530,2014-10-31 11:12:36,False,False
10531,2014-10-31 11:12:38,False,False
10532,2014-10-31 11:12:40,False,False
10534,2014-10-31 12:45:37,True,True
10535,2014-10-31 12:45:41,False,False
10536,2014-10-31 12:45:47,False,False
10537,2014-10-31 12:45:49,False,False
10539,2014-10-31 12:46:08,False,False
10599,2014-10-31 19:40:35,True,True
10600,2014-10-31 19:40:45,False,False
10601,2014-10-31 19:40:47,False,False
10602,2014-10-31 19:40:51,False,False
10604,2014-10-31 19:41:33,False,False
10605,2014-10-31 19:41:35,False,False
10606,2014-10-31 19:41:37,False,False
10607,2014-10-31 19:41:39,False,False
10608,2014-10-31 19:41:41,False,False
10609,2014-10-31 19:41:45,False,False
10610,2014-10-31 19:41:53,False,False
10611,2014-10-31 19:41:55,False,False
10612,2014-10-31 19:41:57,False,False
10613,2014-10-31 19:41:59,False,False
10614,2014-10-31 19:42:01,False,False
10615,2014-10-31 19:42:05,False,False
10616,2014-10-31 19:42:07,False,False
10617,2014-10-31 19:42:09,False,False
10618,2014-10-31 19:42:12,False,False
10619,2014-10-31 19:42:16,False,False
10620,2014-10-31 19:42:22,False,False
10621,2014-10-31 19:42:28,False,False
10622,2014-10-31 19:42:32,False,False
10623,2014-10-31 19:42:34,False,False
10624,2014-10-31 19:42:40,False,False
10625,2014-10-31 19:42:42,False,False
10626,2014-10-31 19:42:44,False,False
10627,2014-10-31 19:42:46,False,False
10628,2014-10-31 19:42:48,False,False
10629,2014-10-31 19:42:50,False,False
10630,2014-10-31 19:42:56,False,False
10631,2014-10-31 19:42:58,False,False
10632,2014-10-31 19:43:00,False,False
10633,2014-10-31 19:43:02,False,False
10634,2014-10-31 19:43:04,False,False
10635,2014-10-31 19:43:06,False,False
10636,2014-10-31 19:43:14,False,False
10637,2014-10-31 19:43:16,False,False
10638,2014-10-31 19:43:24,False,False
10639,2014-10-31 19:43:26,False,False
10640,2014-10-31 19:43:38,False,False
10641,2014-10-31 19:43:44,False,False
10642,2014-10-31 19:43:52,False,False
10643,2014-10-31 19:44:05,False,False
10644,2014-10-31 19:44:07,False,False
10645,2014-10-31 19:44:17,False,False
10646,2014-10-31 19:44:19,False,False
10647,2014-10-31 19:44:21,False,False
10648,2014-10-31 19:44:23,False,False
10649,2014-10-31 19:44:29,False,False
10650,2014-10-31 19:44:31,False,False
10651,2014-10-31 19:44:33,False,False
10652,2014-10-31 19:44:37,False,False
10653,2014-10-31 19:44:39,False,False
10654,2014-10-31 19:44:41,False,False
10655,2014-10-31 19:44:43,False,False
10656,2014-10-31 19:44:45,False,False
10657,2014-10-31 19:44:57,False,False
10658,2014-10-31 19:44:59,False,False
10659,2014-10-31 19:45:01,False,False
10660,2014-10-31 19:45:09,False,False
10661,2014-10-31 19:45:11,False,False
10662,2014-10-31 19:45:15,False,False
10663,2014-10-31 19:45:19,False,False
10664,2014-10-31 19:45:21,False,False
10665,2014-10-31 19:45:27,False,False
10666,2014-10-31 19:45:29,False,False
10667,2014-10-31 19:45:32,False,False
10668,2014-10-31 19:45:33,False,False
10669,2014-10-31 19:45:40,False,False
10670,2014-10-31 19:45:45,False,False
10671,2014-10-31 19:45:46,False,False
10672,2014-10-31 19:45:52,False,False
10673,2014-10-31 19:45:54,False,False
10674,2014-10-31 19:45:56,False,False
10675,2014-10-31 19:45:58,False,False
10676,2014-10-31 19:46:00,False,False
10677,2014-10-31 19:46:02,False,False
10678,2014-10-31 19:46:06,False,False
10679,2014-10-31 19:46:10,False,False
10680,2014-10-31 19:46:14,False,False
10681,2014-10-31 19:46:16,False,False
10682,2014-10-31 19:46:18,False,False
10683,2014-10-31 19:46:20,False,False
10684,2014-10-31 19:46:28,False,False
10685,2014-10-31 19:46:30,False,False
10686,2014-10-31 19:46:32,False,False
10687,2014-10-31 19:46:34,False,False
10688,2014-10-31 19:46:36,False,False
10689,2014-10-31 19:46:38,False,False
10690,2014-10-31 19:46:40,False,False
10691,2014-10-31 19:46:44,False,False
10692,2014-10-31 19:46:46,False,False
10693,2014-10-31 19:46:48,False,False
10694,2014-10-31 19:46:50,False,False
10695,2014-10-31 19:47:02,False,False
10696,2014-10-31 19:47:04,False,False
10697,2014-10-31 19:47:41,False,False
10698,2014-10-31 19:47:45,False,False
10699,2014-10-31 19:48:09,False,False
10700,2014-10-31 19:48:11,False,False
10701,2014-10-31 19:48:27,False,False
10702,2014-10-31 19:48:33,False,False
10703,2014-10-31 19:48:39,False,False
10704,2014-10-31 19:48:41,False,False
10705,2014-10-31 19:48:45,False,False
10706,2014-10-31 19:48:47,False,False
10707,2014-10-31 19:48:49,False,False
10708,2014-10-31 19:48:51,False,False
10720,2014-10-31 20:35:37,True,True
10721,2014-10-31 20:35:45,False,False
10722,2014-10-31 20:35:47,False,False
10723,2014-10-31 20:35:49,False,False
10724,2014-10-31 20:35:55,False,False
10725,2014-10-31 20:35:59,False,False
10726,2014-10-31 20:36:01,False,False
10727,2014-10-31 20:36:03,False,False
10728,2014-10-31 20:36:05,False,False
10729,2014-10-31 20:36:07,False,False
10730,2014-10-31 20:36:09,False,False
10731,2014-10-31 20:36:13,False,False
10732,2014-10-31 20:36:21,False,False
10733,2014-10-31 20:36:25,False,False
10734,2014-10-31 20:36:29,False,False
10735,2014-10-31 20:36:33,False,False
10736,2014-10-31 20:36:35,False,False
10737,2014-10-31 20:36:37,False,False
10738,2014-10-31 20:36:41,False,False
10739,2014-10-31 20:36:43,False,False
10740,2014-10-31 20:36:45,False,False
10741,2014-10-31 20:36:53,False,False
10742,2014-10-31 20:36:58,False,False
10743,2014-10-31 20:37:01,False,False
10744,2014-10-31 20:37:04,False,False
10745,2014-10-31 20:37:06,False,False
10746,2014-10-31 20:37:08,False,False
10747,2014-10-31 20:37:10,False,False
10748,2014-10-31 20:37:12,False,False
10749,2014-10-31 20:37:16,False,False
10750,2014-10-31 20:37:18,False,False
10751,2014-10-31 20:37:22,False,False
10752,2014-10-31 20:37:28,False,False
10753,2014-10-31 20:37:32,False,False
10754,2014-10-31 20:37:40,False,False
10755,2014-10-31 20:37:42,False,False
10756,2014-10-31 20:37:44,False,False
10757,2014-10-31 20:37:48,False,False
10758,2014-10-31 20:37:50,False,False
10759,2014-10-31 20:37:58,False,False
10760,2014-10-31 20:38:02,False,False
10761,2014-10-31 20:38:04,False,False
10762,2014-10-31 20:38:06,False,False
10763,2014-10-31 20:38:12,False,False
10764,2014-10-31 20:38:14,False,False
10765,2014-10-31 20:38:18,False,False
10766,2014-10-31 20:38:20,False,False
10767,2014-10-31 20:38:24,False,False
10768,2014-10-31 20:38:26,False,False
10769,2014-10-31 20:38:28,False,False
10770,2014-10-31 20:38:30,False,False
10771,2014-10-31 20:38:40,False,False
10772,2014-10-31 20:38:42,False,False
10773,2014-10-31 20:39:17,False,False
10774,2014-10-31 20:39:33,False,False
10775,2014-10-31 20:39:35,False,False
10776,2014-10-31 20:39:48,False,False
10777,2014-10-31 20:39:49,False,False
10778,2014-10-31 20:40:07,False,False
10779,2014-10-31 20:40:09,False,False
10780,2014-10-31 20:40:13,False,False
10781,2014-10-31 20:40:15,False,False
10782,2014-10-31 20:40:23,False,False
10783,2014-10-31 20:40:25,False,False
10784,2014-10-31 20:40:27,False,False
10785,2014-10-31 20:40:29,False,False
10791,2014-10-31 22:07:13,True,True
10792,2014-10-31 22:07:19,False,False
10793,2014-10-31 22:07:21,False,False
10794,2014-10-31 22:07:27,False,False
10795,2014-10-31 22:07:29,False,False
10796,2014-10-31 22:07:34,False,False
10797,2014-10-31 22:07:35,False,False
10798,2014-10-31 22:07:38,False,False
10799,2014-10-31 22:07:42,False,False
10800,2014-10-31 22:07:44,False,False
10801,2014-10-31 22:07:46,False,False
10802,2014-10-31 22:07:48,False,False
10803,2014-10-31 22:07:50,False,False
10804,2014-10-31 22:07:52,False,False
10805,2014-10-31 22:07:54,False,False
10806,2014-10-31 22:08:00,False,False
10807,2014-10-31 22:08:04,False,False
10808,2014-10-31 22:08:14,False,False
10809,2014-10-31 22:08:16,False,False
10810,2014-10-31 22:08:18,False,False
10811,2014-10-31 22:08:20,False,False
10812,2014-10-31 22:08:24,False,False
10813,2014-10-31 22:08:26,False,False
10814,2014-10-31 22:08:28,False,False
10815,2014-10-31 22:08:30,False,False
10816,2014-10-31 22:08:32,False,False
10817,2014-10-31 22:08:34,False,False
10818,2014-10-31 22:08:36,False,False
10819,2014-10-31 22:08:40,False,False
10820,2014-10-31 22:08:42,False,False
10821,2014-10-31 22:08:44,False,False
10822,2014-10-31 22:08:46,False,False
10823,2014-10-31 22:08:52,False,False
10824,2014-10-31 22:08:54,False,False
10825,2014-10-31 22:08:58,False,False
10826,2014-10-31 22:09:00,False,False
10827,2014-10-31 22:09:05,False,False
10828,2014-10-31 22:09:08,False,False
10829,2014-10-31 22:09:10,False,False
10830,2014-10-31 22:09:12,False,False
10831,2014-10-31 22:09:18,False,False
10832,2014-10-31 22:09:21,False,False
10833,2014-10-31 22:09:27,False,False
10834,2014-10-31 22:09:29,False,False
10839,2014-10-31 22:11:02,False,False
10840,2014-10-31 22:11:04,False,False
10841,2014-10-31 22:11:08,False,False
10842,2014-10-31 22:11:14,False,False
10843,2014-10-31 22:11:26,False,False
10844,2014-10-31 22:11:27,False,False
10845,2014-10-31 22:11:30,False,False
10846,2014-10-31 22:11:32,False,False
10847,2014-10-31 22:11:36,False,False
10848,2014-10-31 22:11:38,False,False
10849,2014-10-31 22:11:48,False,False
10850,2014-10-31 22:11:50,False,False
10851,2014-10-31 22:11:52,False,False
10852,2014-10-31 22:12:12,False,False
10853,2014-10-31 22:12:14,False,False
10854,2014-10-31 22:12:22,False,False
10855,2014-10-31 22:12:24,False,False
10856,2014-10-31 22:12:28,False,False
10857,2014-10-31 22:12:30,False,False
10858,2014-10-31 22:12:32,False,False
10859,2014-10-31 22:12:34,False,False
10860,2014-10-31 22:12:36,False,False
10861,2014-10-31 22:12:38,False,False
10862,2014-10-31 22:12:40,False,False
10863,2014-10-31 22:12:45,False,False
10864,2014-10-31 22:12:47,False,False
10865,2014-10-31 22:12:53,False,False
10866,2014-10-31 22:12:55,False,False
10867,2014-10-31 22:12:57,False,False
10868,2014-10-31 22:12:59,False,False
10869,2014-10-31 22:13:07,False,False
10870,2014-10-31 22:13:09,False,False
10871,2014-10-31 22:13:13,False,False
10872,2014-10-31 22:13:15,False,False
10873,2014-10-31 22:13:19,False,False
10874,2014-10-31 22:13:23,False,False
10875,2014-10-31 22:13:25,False,False
10876,2014-10-31 22:13:27,False,False
10877,2014-10-31 22:13:29,False,False
10878,2014-10-31 22:13:31,False,False
10879,2014-10-31 22:13:33,False,False
10880,2014-10-31 22:13:35,False,False
10881,2014-10-31 22:13:37,False,False
10882,2014-10-31 22:13:41,False,False
10883,2014-10-31 22:14:05,False,False
10884,2014-10-31 22:14:07,False,False
10885,2014-10-31 22:14:13,False,False
10886,2014-10-31 22:14:15,False,False
10887,2014-10-31 22:14:17,False,False
10888,2014-10-31 22:14:21,False,False
10889,2014-10-31 22:14:23,False,False
10890,2014-10-31 22:14:27,False,False
10891,2014-10-31 22:14:29,False,False
10892,2014-10-31 22:14:34,False,False
10893,2014-10-31 22:14:36,False,False
10894,2014-10-31 22:14:38,False,False
10895,2014-10-31 22:14:42,False,False
10896,2014-10-31 22:14:46,False,False
10897,2014-10-31 22:14:56,False,False
10898,2014-10-31 22:14:58,False,False
10899,2014-10-31 22:15:00,False,False
10900,2014-10-31 22:15:04,False,False
10901,2014-10-31 22:15:06,False,False
10902,2014-10-31 22:15:12,False,False
10903,2014-10-31 22:15:14,False,False
10904,2014-10-31 22:15:18,False,False
10905,2014-10-31 22:15:20,False,False
10906,2014-10-31 22:15:22,False,False
10907,2014-10-31 22:15:24,False,False
10908,2014-10-31 22:15:26,False,False
10909,2014-10-31 22:15:28,False,False
10910,2014-10-31 22:15:42,False,False
10911,2014-10-31 22:15:44,False,False
10912,2014-10-31 22:15:46,False,False
10913,2014-10-31 22:15:48,False,False
10914,2014-10-31 22:15:54,False,False
10915,2014-10-31 22:15:56,False,False
10916,2014-10-31 22:16:02,False,False
10917,2014-10-31 22:16:08,False,False
11163,2014-11-01 06:56:07,True,True
11165,2014-11-01 07:04:42,True,True
11168,2014-11-01 07:13:19,True,True
11208,2014-11-01 15:59:14,True,True
11209,2014-11-01 15:59:16,False,False
11210,2014-11-01 15:59:18,False,False
11211,2014-11-01 15:59:28,False,False
11212,2014-11-01 15:59:34,False,False
11213,2014-11-01 15:59:36,False,False
11214,2014-11-01 15:59:43,False,False
11215,2014-11-01 15:59:45,False,False
11216,2014-11-01 15:59:53,False,False
11217,2014-11-01 15:59:55,False,False
11218,2014-11-01 15:59:57,False,False
11219,2014-11-01 15:59:59,False,False
11220,2014-11-01 16:00:03,False,False
11221,2014-11-01 16:00:07,False,False
11222,2014-11-01 16:00:11,False,False
11223,2014-11-01 16:00:13,False,False
11224,2014-11-01 16:00:15,False,False
11225,2014-11-01 16:00:17,False,False
11226,2014-11-01 16:00:22,False,False
11227,2014-11-01 16:00:23,False,False
11228,2014-11-01 16:00:25,False,False
11229,2014-11-01 16:00:31,False,False
11230,2014-11-01 16:00:33,False,False
11231,2014-11-01 16:00:39,False,False
11232,2014-11-01 16:00:45,False,False
11233,2014-11-01 16:00:51,False,False
11234,2014-11-01 16:00:55,False,False
11235,2014-11-01 16:01:01,False,False
11236,2014-11-01 16:01:03,False,False
11237,2014-11-01 16:01:07,False,False
11238,2014-11-01 16:01:09,False,False
11239,2014-11-01 16:01:15,False,False
11240,2014-11-01 16:01:32,False,False
11241,2014-11-01 16:01:34,False,False
11242,2014-11-01 16:01:40,False,False
11243,2014-11-01 16:01:42,False,False
11244,2014-11-01 16:01:52,False,False
11245,2014-11-01 16:01:56,False,False
11246,2014-11-01 16:01:58,False,False
11247,2014-11-01 16:02:00,False,False
11248,2014-11-01 16:02:02,False,False
11249,2014-11-01 16:02:06,False,False
11250,2014-11-01 16:02:08,False,False
11251,2014-11-01 16:02:12,False,False
11252,2014-11-01 16:02:14,False,False
11253,2014-11-01 16:02:16,False,False
11254,2014-11-01 16:02:18,False,False
11255,2014-11-01 16:02:20,False,False
11256,2014-11-01 16:02:22,False,False
11257,2014-11-01 16:02:24,False,False
11258,2014-11-01 16:02:26,False,False
11259,2014-11-01 16:02:28,False,False
11260,2014-11-01 16:02:30,False,False
11261,2014-11-01 16:02:43,False,False
11262,2014-11-01 16:02:52,False,False
11263,2014-11-01 16:03:05,False,False
11264,2014-11-01 16:03:07,False,False
11265,2014-11-01 16:03:17,False,False
11266,2014-11-01 16:03:23,False,False
11267,2014-11-01 16:03:25,False,False
11268,2014-11-01 16:03:27,False,False
11269,2014-11-01 16:03:29,False,False
11270,2014-11-01 16:03:31,False,False
11271,2014-11-01 16:03:41,False,False
11272,2014-11-01 16:03:43,False,False
11273,2014-11-01 16:03:45,False,False
11274,2014-11-01 16:03:47,False,False
11275,2014-11-01 16:03:49,False,False
11276,2014-11-01 16:03:51,False,False
11277,2014-11-01 16:03:53,False,False
11278,2014-11-01 16:03:55,False,False
11279,2014-11-01 16:04:01,False,False
11280,2014-11-01 16:04:03,False,False
11281,2014-11-01 16:04:05,False,False
11282,2014-11-01 16:04:17,False,False
11283,2014-11-01 16:04:19,False,False
11284,2014-11-01 16:04:25,False,False
11285,2014-11-01 16:04:27,False,False
11286,2014-11-01 16:04:31,False,False
11287,2014-11-01 16:04:33,False,False
11288,2014-11-01 16:04:35,False,False
11289,2014-11-01 16:04:39,False,False
11290,2014-11-01 16:05:04,False,False
11291,2014-11-01 16:05:08,False,False
11292,2014-11-01 16:05:14,False,False
11293,2014-11-01 16:05:16,False,False
11294,2014-11-01 16:05:20,False,False
11295,2014-11-01 16:05:36,False,False
11296,2014-11-01 16:05:58,False,False
11297,2014-11-01 16:06:02,False,False
11298,2014-11-01 16:06:04,False,False
11299,2014-11-01 16:06:06,False,False
11300,2014-11-01 16:06:08,False,False
11301,2014-11-01 16:06:10,False,False
11302,2014-11-01 16:06:12,False,False
11303,2014-11-01 16:06:16,False,False
11304,2014-11-01 16:06:18,False,False
11305,2014-11-01 16:06:24,False,False
11306,2014-11-01 16:06:26,False,False
11307,2014-11-01 16:06:30,False,False
11308,2014-11-01 16:06:35,False,False
11309,2014-11-01 16:06:37,False,False
11310,2014-11-01 16:06:47,False,False
11311,2014-11-01 16:06:49,False,False
11312,2014-11-01 16:06:51,False,False
11313,2014-11-01 16:06:53,False,False
11314,2014-11-01 16:07:01,False,False
11315,2014-11-01 16:07:17,False,False
11316,2014-11-01 16:07:27,False,False
11317,2014-11-01 16:07:29,False,False
11318,2014-11-01 16:07:31,False,False
11319,2014-11-01 16:07:33,False,False
11382,2014-11-01 17:25:05,True,True
11383,2014-11-01 17:25:12,False,False
11384,2014-11-01 17:25:15,False,False
11385,2014-11-01 17:25:19,False,False
11386,2014-11-01 17:25:21,False,False
11387,2014-11-01 17:25:23,False,False
11388,2014-11-01 17:25:29,False,False
11389,2014-11-01 17:25:31,False,False
11390,2014-11-01 17:25:33,False,False
11391,2014-11-01 17:25:35,False,False
11392,2014-11-01 17:25:37,False,False
11393,2014-11-01 17:25:45,False,False
11394,2014-11-01 17:25:47,False,False
11395,2014-11-01 17:25:51,False,False
11396,2014-11-01 17:25:53,False,False
11397,2014-11-01 17:25:59,False,False
11398,2014-11-01 17:26:01,False,False
11399,2014-11-01 17:26:07,False,False
11400,2014-11-01 17:26:09,False,False
11401,2014-11-01 17:26:11,False,False
11402,2014-11-01 17:26:13,False,False
11403,2014-11-01 17:26:15,False,False
11404,2014-11-01 17:26:17,False,False
11405,2014-11-01 17:26:22,False,False
11406,2014-11-01 17:26:28,False,False
11407,2014-11-01 17:26:30,False,False
11408,2014-11-01 17:26:32,False,False
11409,2014-11-01 17:26:40,False,False
11410,2014-11-01 17:26:42,False,False
11411,2014-11-01 17:26:52,False,False
11412,2014-11-01 17:26:54,False,False
11413,2014-11-01 17:27:02,False,False
11414,2014-11-01 17:27:04,False,False
11415,2014-11-01 17:27:06,False,False
11416,2014-11-01 17:27:08,False,False
11417,2014-11-01 17:27:10,False,False
11418,2014-11-01 17:27:12,False,False
11419,2014-11-01 17:27:38,False,False
11420,2014-11-01 17:27:40,False,False
11421,2014-11-01 17:27:42,False,False
11422,2014-11-01 17:27:46,False,False
11423,2014-11-01 17:27:50,False,False
11424,2014-11-01 17:28:07,False,False
11425,2014-11-01 17:28:11,False,False
11426,2014-11-01 17:28:19,False,False
11427,2014-11-01 17:28:21,False,False
11428,2014-11-01 17:28:23,False,False
11429,2014-11-01 17:28:25,False,False
11430,2014-11-01 17:28:29,False,False
11431,2014-11-01 17:28:31,False,False
11432,2014-11-01 17:28:33,False,False
11433,2014-11-01 17:28:37,False,False
11434,2014-11-01 17:28:39,False,False
11435,2014-11-01 17:29:15,False,False
11436,2014-11-01 17:29:17,False,False
11437,2014-11-01 17:29:46,False,False
11438,2014-11-01 17:29:48,False,False
11439,2014-11-01 17:29:54,False,False
11440,2014-11-01 17:29:58,False,False
11441,2014-11-01 17:30:00,False,False
11442,2014-11-01 17:30:02,False,False
11443,2014-11-01 17:30:04,False,False
11444,2014-11-01 17:30:06,False,False
11445,2014-11-01 17:30:08,False,False
11446,2014-11-01 17:30:10,False,False
11447,2014-11-01 17:30:14,False,False
11448,2014-11-01 17:30:16,False,False
11449,2014-11-01 17:30:20,False,False
11450,2014-11-01 17:30:22,False,False
11451,2014-11-01 17:30:24,False,False
11452,2014-11-01 17:30:26,False,False
11453,2014-11-01 17:30:28,False,False
11454,2014-11-01 17:30:30,False,False
11455,2014-11-01 17:30:36,False,False
11456,2014-11-01 17:30:38,False,False
11457,2014-11-01 17:30:48,False,False
11458,2014-11-01 17:30:50,False,False
11459,2014-11-01 17:30:58,False,False
11460,2014-11-01 17:31:07,False,False
11461,2014-11-01 17:31:16,False,False
11462,2014-11-01 17:31:18,False,False
11463,2014-11-01 17:31:20,False,False
11464,2014-11-01 17:31:22,False,False
11465,2014-11-01 17:31:26,False,False
11466,2014-11-01 17:31:29,False,False
11467,2014-11-01 17:32:09,False,False
11468,2014-11-01 17:32:19,False,False
11469,2014-11-01 17:32:21,False,False
11490,2014-11-01 18:26:54,True,True
11491,2014-11-01 18:26:57,False,False
11492,2014-11-01 18:27:11,False,False
11493,2014-11-01 18:27:13,False,False
11494,2014-11-01 18:27:15,False,False
11495,2014-11-01 18:27:17,False,False
11496,2014-11-01 18:27:25,False,False
11497,2014-11-01 18:27:27,False,False
11498,2014-11-01 18:27:29,False,False
11499,2014-11-01 18:27:31,False,False
11500,2014-11-01 18:27:41,False,False
11501,2014-11-01 18:27:43,False,False
11504,2014-11-01 18:27:59,False,False
11505,2014-11-01 18:28:01,False,False
11506,2014-11-01 18:28:11,False,False
11507,2014-11-01 18:28:21,False,False
11508,2014-11-01 18:28:23,False,False
11509,2014-11-01 18:28:25,False,False
11510,2014-11-01 18:28:27,False,False
11511,2014-11-01 18:28:29,False,False
