,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
3010,7160,811,610047,NA,NA,Œ˜πœ∫˙¬‹≤∑…≥¿≠,0,1,26,NA,2016/8/20 12:47,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1555
3011,6951,788,609953,NA,NA,¡π∞Ë≤§≤À,0,1,27,NA,2016/8/20 12:47,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1407
3012,1931,216,609947,NA,NA, ±±±˘—Û∆˚ÀÆ ,0,1,5,NA,2016/8/20 12:47,NA,NA,NA,0,NA,NA,caipu/404003.jpg,996
3013,7840,873,610069,NA,NA,50∂»π≈æÆπ±æ∆,0,1,90,NA,2016/8/20 12:48,NA,NA,NA,0,NA,NA,caipu/401002.jpg,1483
3014,7841,873,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1,13,NA,2016/8/20 12:48,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1483
3015,7842,873,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1,10,NA,2016/8/20 12:49,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1483
3016,7843,873,609994,NA,NA,"∂¿º“±°∫…œ œ∫≈£»‚æÌ


",0,1,45,NA,2016/8/20 12:50,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1483
3017,7844,873,610006,NA,NA,øß∑»ƒÃœ„√Ê∞¸,0,1,16,NA,2016/8/20 12:50,NA,NA,NA,0,NA,NA,caipu/503005.jpg,1483
3018,7845,873,610013,NA,NA,∑¨«—Ï¿«Ôø˚,0,1,35,NA,2016/8/20 12:51,NA,NA,NA,0,NA,NA,caipu/302002.jpg,1483
3019,7161,811,609935,NA,NA,…Ω“©—¯…˙÷‡,0,2,19,NA,2016/8/20 12:51,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1555
3020,7338,828,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/20 12:53,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1294
3021,7337,828,609940,NA,NA,«Â’Ùµ˚”„,0,1,56,NA,2016/8/20 12:53,NA,NA,NA,0,NA,NA,caipu/103001.jpg,1294
3022,7339,828,610039,NA,NA,≈‡∏˘◊œ≤ÀæÌ,0,1,30,NA,2016/8/20 12:56,NA,NA,NA,0,NA,NA,caipu/105003.jpg,1294
3023,7341,828,610041,NA,NA,¡π∞Ë∫£¥¯∂π—ø◊œ≤À,0,1,35,NA,2016/8/20 12:58,NA,NA,NA,0,NA,NA,caipu/105005.jpg,1294
3024,7343,828,610023,NA,NA,∆°æ∆—º,0,1,48,NA,2016/8/20 13:02,NA,NA,NA,0,NA,NA,caipu/204006.jpg,1294
3025,7345,828,609982,NA,NA,"ŒÂœ„Ω¥¬ø»‚


",0,1,52,NA,2016/8/20 13:04,NA,NA,NA,0,NA,NA,caipu/205002.jpg,1294
3026,7349,828,609994,NA,NA,"∂¿º“±°∫…œ œ∫≈£»‚æÌ


",0,1,45,NA,2016/8/20 13:04,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1294
3027,7352,828,610049,NA,NA,±¨≥¥À´Àø,0,1,35,NA,2016/8/20 13:05,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1294
3028,7351,828,609992,NA,NA,"∑¨«—Ï¿≈£ÎÓ


",0,1,35,NA,2016/8/20 13:05,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1294
3029,7353,828,610015,NA,NA,¥–”Õ¡π∞Ë≈∫∆¨,0,1,30,NA,2016/8/20 13:05,NA,NA,NA,0,NA,NA,caipu/302004.jpg,1294
3030,7354,828,610017,NA,NA,À·¿±≈∫∂°,0,1,33,NA,2016/8/20 13:06,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1294
3031,7355,828,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1,29,NA,2016/8/20 13:07,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1294
3032,7356,828,610031,NA,NA,Ã«¥◊ﬁ¨«—¡Ô«‡ª®,0,1,33,NA,2016/8/20 13:08,NA,NA,NA,0,NA,NA,caipu/304005.jpg,1294
3033,7358,828,610042,NA,NA,ŒÂ≤ ∂π,0,1,29,NA,2016/8/20 13:08,NA,NA,NA,0,NA,NA,caipu/305001.jpg,1294
3034,7359,828,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1,10,NA,2016/8/20 13:08,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1294
3035,7360,828,609946,NA,NA,π»µæ–°◊Ø ,0,1,38,NA,2016/8/20 13:10,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1294
3036,7147,810,610065,NA,NA,¿±≥¥ª®∏Ú,0,1,35,NA,2016/8/20 13:22,NA,NA,NA,0,NA,NA,caipu/104004.jpg,1335
3037,7149,810,610023,NA,NA,∆°æ∆—º,0,1,48,NA,2016/8/20 13:23,NA,NA,NA,0,NA,NA,caipu/204006.jpg,1335
3038,7151,810,610016,NA,NA,ŒÂ≤ ≈∫√Á,0,1,35,NA,2016/8/20 13:23,NA,NA,NA,0,NA,NA,caipu/302005.jpg,1335
3039,7152,810,610056,NA,NA,÷Ω±≠µ∞∏‚,0,1,8,NA,2016/8/20 13:23,NA,NA,NA,0,NA,NA,caipu/501005.jpg,1335
3040,7153,810,610007,NA,NA,π‘≤»‚∫Ï∂π∞À±¶∑π,0,1,39,NA,2016/8/20 13:25,NA,NA,NA,0,NA,NA,caipu/601001.jpg,1335
3041,7092,804,610015,NA,NA,¥–”Õ¡π∞Ë≈∫∆¨,0,1,30,NA,2016/8/20 13:25,NA,NA,NA,0,NA,NA,caipu/302004.jpg,1154
3042,7156,810,609945,NA,NA,≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠,0,1,6,NA,2016/8/20 13:26,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1335
3043,7155,810,609948,NA,NA,¬∂¬∂ŒﬁÃ«–”» ¬∂,0,1,7,NA,2016/8/20 13:26,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1335
3044,7154,810,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,1,39,NA,2016/8/20 13:26,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1335
3045,7158,810,610012,NA,NA,œ„πΩ∆»µ∞,0,1,39,NA,2016/8/20 13:27,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1335
3046,7093,804,609964,NA,NA,±‹∑ÁÃ¡≥¥–∑,0,1,48,NA,2016/8/20 13:28,NA,NA,NA,0,NA,NA,caipu/102004.jpg,1154
3047,7095,804,610018,NA,NA,"’’…’º¶Õ»


",0,1,16,NA,2016/8/20 13:29,NA,NA,NA,0,NA,NA,caipu/204001.jpg,1154
3048,7094,804,610028,NA,NA,≈‡∏˘ª®≤À,0,1,35,NA,2016/8/20 13:29,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1154
3049,7096,804,609982,NA,NA,"ŒÂœ„Ω¥¬ø»‚


",0,1,52,NA,2016/8/20 13:31,NA,NA,NA,0,NA,NA,caipu/205002.jpg,1154
3050,7097,804,610022,NA,NA,∫ºΩ∑º¶’‰,0,1,58,NA,2016/8/20 13:31,NA,NA,NA,0,NA,NA,caipu/204005.jpg,1154
3051,7098,804,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1,68,NA,2016/8/20 13:32,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1154
3052,7710,862,609957,NA,NA,"√…π≈øæ—ÚÕ»


",0,1,48,NA,2016/8/20 13:39,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1010
3053,1817,287,609992,NA,NA,"∑¨«—Ï¿≈£ÎÓ
",0,1,35,NA,2016/8/20 13:41,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1179
3054,1818,287,610048,NA,NA,∞ËÕ¡∂πÀø,0,1,25,NA,2016/8/20 13:42,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1179
3055,7712,862,610047,NA,NA,Œ˜πœ∫˙¬‹≤∑…≥¿≠,0,1,26,NA,2016/8/20 13:43,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1010
3056,1819,287,610019,NA,NA,∞◊’∂º¶,0,1,88,NA,2016/8/20 13:43,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1179
3057,7714,862,610012,NA,NA,œ„πΩ∆»µ∞,0,1,39,NA,2016/8/20 13:44,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1010
3058,1820,287,609931,NA,NA,ÏÀ÷Ì ÷,0,1,58,NA,2016/8/20 13:44,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1179
3059,1821,287,610030,NA,NA,∑¨«—”–ª˙ª®≤À,0,1,32,NA,2016/8/20 13:45,NA,NA,NA,0,NA,NA,caipu/304004.jpg,1179
3060,7716,862,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1,13,NA,2016/8/20 13:46,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1010
3061,7718,862,609997,NA,NA,¥Ú¬±√Ê,0,1,26,NA,2016/8/20 13:47,NA,NA,NA,0,NA,NA,caipu/603001.jpg,1010
3062,1822,287,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1,13,NA,2016/8/20 13:48,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1179
3063,7719,862,609998,NA,NA,«ÂÀ¨∞Ë¡π√Ê,0,1,15,NA,2016/8/20 13:49,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1010
3064,1823,287,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1,10,NA,2016/8/20 13:50,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1179
3065,7393,833,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1,89,NA,2016/8/20 13:50,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1429
3066,7394,833,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1,48,NA,2016/8/20 13:51,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1429
3067,7400,833,609944,NA,NA,ÀÆ÷Û”„,0,1,65,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1429
3068,7399,833,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1429
3069,7397,833,609938,NA,NA,–°√◊ƒœπœ÷‡,0,1,13,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1429
3070,7402,833,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1,29,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1429
3071,7403,833,609955,NA,NA,∫Ïæ∆Ï¿—Ú»‚,0,1,108,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/202001.jpg,1429
3072,7401,833,609953,NA,NA,¡π∞Ë≤§≤À,0,1,27,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1429
3073,7395,833,609936,NA,NA,∆§µ∞ ›»‚÷‡,0,1,16,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/602002.jpg,1429
3074,7396,833,609937,NA,NA,±˘Ã«∫Ï∂πﬁ≤√◊÷‡,0,1,15,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1429
3075,7398,833,609942,NA,NA,¿±≥¥ˆœ”„,0,1,58,NA,2016/8/20 13:52,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1429
3076,7405,833,609971,NA,NA,¥Û¿Ì ØƒÃ”Õµ∞∏‚,0,1,13,NA,2016/8/20 13:53,NA,NA,NA,0,NA,NA,caipu/502001.jpg,1429
3077,7408,833,609974,NA,NA,ƒœπœË€ËΩ–°±˝∏…,0,1,19,NA,2016/8/20 13:53,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1429
3078,7409,833,609992,NA,NA,"∑¨«—Ï¿≈£ÎÓ


",0,1,35,NA,2016/8/20 13:53,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1429
3079,7407,833,609973,NA,NA,◊œ Ì√Ê∞¸æÌ,0,1,20,NA,2016/8/20 13:53,NA,NA,NA,0,NA,NA,caipu/502003.jpg,1429
3080,7404,833,609957,NA,NA,"√…π≈øæ—ÚÕ»


",0,1,48,NA,2016/8/20 13:53,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1429
3081,7406,833,609972,NA,NA,∫ÀÃ“∆œÃ—∏…Õ¡Àæ,0,1,19,NA,2016/8/20 13:53,NA,NA,NA,0,NA,NA,caipu/502002.jpg,1429
3082,7411,833,609998,NA,NA,«ÂÀ¨∞Ë¡π√Ê,0,1,15,NA,2016/8/20 13:54,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1429
3083,7412,833,609999,NA,NA,”„œ„»‚Àø∞Ë√Ê,0,1,18,NA,2016/8/20 13:54,NA,NA,NA,0,NA,NA,caipu/603003.jpg,1429
3084,7410,833,609994,NA,NA,"∂¿º“±°∫…œ œ∫≈£»‚æÌ


",0,1,45,NA,2016/8/20 13:54,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1429
3085,7413,833,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1,35,NA,2016/8/20 13:55,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1429
3086,7414,833,610009,NA,NA,∫⁄√◊¡µ…œ∆œÃ—,0,1,33,NA,2016/8/20 13:55,NA,NA,NA,0,NA,NA,caipu/601003.jpg,1429
3087,5322,1241,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1,99,NA,2016/8/20 17:04,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1021
3088,5323,1241,609977,NA,NA,øÏ≥¥ª∆˜≠,0,1,50,NA,2016/8/20 17:05,NA,NA,NA,0,NA,NA,caipu/106002.jpg,1021
3089,5325,1241,609931,NA,NA,ÏÀ÷Ì ÷,0,1,58,NA,2016/8/20 17:05,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1021
3090,5324,1241,609944,NA,NA,ÀÆ÷Û”„,0,1,65,NA,2016/8/20 17:05,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1021
3091,5326,1241,610022,NA,NA,∫ºΩ∑º¶’‰,0,1,58,NA,2016/8/20 17:06,NA,NA,NA,0,NA,NA,caipu/204005.jpg,1021
3092,5327,1241,610024,NA,NA,"∫Ïæ∆Õ¡∂π…’—ºÕ»


",0,1,48,NA,2016/8/20 17:06,NA,NA,NA,0,NA,NA,caipu/204007.jpg,1021
3093,5329,1241,610043,NA,NA,»‚∂°«—◊”,0,1,39,NA,2016/8/20 17:08,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1021
3094,5328,1241,610027,NA,NA,«Â≥¥æ’ª®≤À,0,1,30,NA,2016/8/20 17:08,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1021
3095,5330,1241,610044,NA,NA,ƒæ–ÎÕ„∂π,0,1,32,NA,2016/8/20 17:09,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1021
3096,5334,1241,609974,NA,NA,ƒœπœË€ËΩ–°±˝∏…,0,2,19,NA,2016/8/20 17:09,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1021
3097,5333,1241,610053,NA,NA,µ∞Ã¢,0,4,8,NA,2016/8/20 17:09,NA,NA,NA,0,NA,NA,caipu/501002.jpg,1021
3098,5335,1241,609975,NA,NA,“ª∆∑œ„À÷≈∫,0,4,10,NA,2016/8/20 17:10,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1021
3099,3555,1056,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1,89,NA,2016/8/20 17:10,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1298
3100,5336,1241,610010,NA,NA,∞◊∑π/–°ÕÎ,0,6,1,NA,2016/8/20 17:10,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1021
3101,5337,1241,610068,NA,NA,38∂»Ω£ƒœ¥∫ ,0,1,80,NA,2016/8/20 17:11,NA,NA,NA,0,NA,NA,caipu/401001.jpg,1021
3102,3563,1056,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/20 17:14,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1298
3103,5629,1270,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1,175,NA,2016/8/20 17:15,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1153
3104,3565,1056,609995,NA,NA,"µ≥≤Œª∆‹ŒÏ¿≈£Œ≤


",0,1,35,NA,2016/8/20 17:15,NA,NA,NA,0,NA,NA,caipu/201005.jpg,1298
3105,5484,1255,609969,NA,NA,œ„¿±∏Ø»È≥¥œ∫,0,1,56,NA,2016/8/20 17:17,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1417
3106,5485,1255,609961,NA,NA,Ω™¥–≥¥ª®–∑,0,1,45,NA,2016/8/20 17:18,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1417
3107,5486,1255,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/20 17:18,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1417
3108,5487,1255,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1,68,NA,2016/8/20 17:19,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1417
3109,5488,1255,610021,NA,NA,±¨≥¥º¶≥·,0,1,56,NA,2016/8/20 17:20,NA,NA,NA,0,NA,NA,caipu/204004.jpg,1417
3110,5633,1270,609941,NA,NA,«Â’Ù∫£”„,0,1,78,NA,2016/8/20 17:20,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1153
3111,5636,1270,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/20 17:20,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1153
3112,5489,1255,610049,NA,NA,±¨≥¥À´Àø,0,1,35,NA,2016/8/20 17:20,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1417
3113,3573,1056,609931,NA,NA,ÏÀ÷Ì ÷,0,1,58,NA,2016/8/20 17:20,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1298
3114,3570,1056,610013,NA,NA,∑¨«—Ï¿«Ôø˚,0,1,35,NA,2016/8/20 17:20,NA,NA,NA,0,NA,NA,caipu/302002.jpg,1298
3115,5639,1270,610066,NA,NA,¿±≥¥ÃÔ¬›,0,1,35,NA,2016/8/20 17:21,NA,NA,NA,0,NA,NA,caipu/104005.jpg,1153
3116,5643,1270,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1,48,NA,2016/8/20 17:21,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1153
3117,3576,1056,609939,NA,NA,œ„πΩº¶»‚÷‡,0,3,15,NA,2016/8/20 17:21,NA,NA,NA,0,NA,NA,caipu/602005.jpg,1298
3118,5647,1270,610025,NA,NA,∑¨«—µ∞Ã¿,0,1,25,NA,2016/8/20 17:22,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1153
3119,5645,1270,610021,NA,NA,±¨≥¥º¶≥·,0,1,56,NA,2016/8/20 17:22,NA,NA,NA,0,NA,NA,caipu/204004.jpg,1153
3120,5490,1255,610048,NA,NA,∞ËÕ¡∂πÀø,0,1,25,NA,2016/8/20 17:23,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1417
3121,5492,1255,610013,NA,NA,∑¨«—Ï¿«Ôø˚,0,1,35,NA,2016/8/20 17:24,NA,NA,NA,0,NA,NA,caipu/302002.jpg,1417
3122,5495,1255,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1,19,NA,2016/8/20 17:25,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1417
3123,3145,1321,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1,175,NA,2016/8/20 17:25,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1078
3124,5493,1255,610033,NA,NA,"’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï


",0,1,32,NA,2016/8/20 17:25,NA,NA,NA,0,NA,NA,caipu/402002.jpg,1417
3125,5496,1255,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2,10,NA,2016/8/20 17:26,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1417
3126,3148,1321,610063,NA,NA,À‚œ„¿±ª®º◊,0,1,45,NA,2016/8/20 17:26,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1078
3127,3147,1321,609941,NA,NA,«Â’Ù∫£”„,0,1,78,NA,2016/8/20 17:26,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1078
3128,5648,1270,609994,NA,NA,"∂¿º“±°∫…œ œ∫≈£»‚æÌ


",0,1,45,NA,2016/8/20 17:26,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1153
3129,3149,1321,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1,65,NA,2016/8/20 17:27,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1078
3130,4031,1321,610049,NA,NA,±¨≥¥À´Àø,0,1,35,NA,2016/8/20 17:28,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1078
3131,4032,1321,610048,NA,NA,∞ËÕ¡∂πÀø,0,1,25,NA,2016/8/20 17:28,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1078
3132,5652,1270,610029,NA,NA,ª∆ª®≤À≥¥ƒæ∂˙,0,1,35,NA,2016/8/20 17:30,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1153
3133,4033,1321,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1,35,NA,2016/8/20 17:30,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1078
3134,5649,1270,609996,NA,NA,≈£Œ≤Ã¿,0,1,40,NA,2016/8/20 17:30,NA,NA,NA,0,NA,NA,caipu/201006.jpg,1153
3135,5653,1270,610044,NA,NA,ƒæ–ÎÕ„∂π,0,1,32,NA,2016/8/20 17:32,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1153
3136,5664,1270,610007,NA,NA,π‘≤»‚∫Ï∂π∞À±¶∑π,0,1,39,NA,2016/8/20 17:34,NA,NA,NA,0,NA,NA,caipu/601001.jpg,1153
3137,2507,1015,609931,NA,NA,ÏÀ÷Ì ÷,0,1,58,NA,2016/8/20 17:40,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1237
3138,2509,1015,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1,19,NA,2016/8/20 17:44,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1237
3139,2532,1015,609970,NA,NA,¬È¿±–°¡˙œ∫,0,2,99,NA,2016/8/20 17:45,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1237
3140,2571,1015,610036,NA,NA,¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï,0,1,158,NA,2016/8/20 17:46,NA,NA,NA,0,NA,NA,caipu/402005.jpg,1237
3141,2536,1015,609993,NA,NA,∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚,0,2,178,NA,2016/8/20 17:46,NA,NA,NA,0,NA,NA,caipu/111.jpg,1237
3142,2576,1015,610050,NA,NA,∑¨«—∏ ¿∂,0,1,33,NA,2016/8/20 17:46,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1237
3143,2579,1015,610012,NA,NA,œ„πΩ∆»µ∞,0,1,39,NA,2016/8/20 17:48,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1237
3144,2582,1015,610053,NA,NA,µ∞Ã¢,0,1,8,NA,2016/8/20 17:49,NA,NA,NA,0,NA,NA,caipu/501002.jpg,1237
3145,3724,487,609965,NA,NA,¥–Ω™≥¥–∑,0,1,109,NA,2016/8/20 17:51,NA,NA,NA,0,NA,NA,caipu/102005.jpg,987
3146,2584,1015,609975,NA,NA,“ª∆∑œ„À÷≈∫,0,1,10,NA,2016/8/20 17:52,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1237
3147,3728,487,609931,NA,NA,ÏÀ÷Ì ÷,0,1,58,NA,2016/8/20 17:52,NA,NA,NA,0,NA,NA,caipu/203002.jpg,987
3148,2585,1015,609940,NA,NA,«Â’Ùµ˚”„,0,1,56,NA,2016/8/20 17:52,NA,NA,NA,0,NA,NA,caipu/103001.jpg,1237
3149,3725,487,609955,NA,NA,∫Ïæ∆Ï¿—Ú»‚,0,1,108,NA,2016/8/20 17:52,NA,NA,NA,0,NA,NA,caipu/202001.jpg,987
3150,3733,487,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,2,39,NA,2016/8/20 17:53,NA,NA,NA,0,NA,NA,caipu/203001.jpg,987
3151,2592,1015,609998,NA,NA,«ÂÀ¨∞Ë¡π√Ê,0,1,15,NA,2016/8/20 17:53,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1237
3152,3730,487,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1,68,NA,2016/8/20 17:53,NA,NA,NA,0,NA,NA,caipu/203003.jpg,987
3153,3734,487,609953,NA,NA,¡π∞Ë≤§≤À,0,2,27,NA,2016/8/20 17:53,NA,NA,NA,0,NA,NA,caipu/303004.jpg,987
3154,2589,1015,609985,NA,NA,»˝…´¡π∞Ë ÷À∫Õ√,0,1,66,NA,2016/8/20 17:53,NA,NA,NA,0,NA,NA,caipu/205005.jpg,1237
3155,2594,1015,609948,NA,NA,¬∂¬∂ŒﬁÃ«–”» ¬∂,0,1,7,NA,2016/8/20 17:54,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1237
3156,2632,1015,610058,NA,NA,≥¨»À∆¯π„ Ω≥¶∑€,0,1,18,NA,2016/8/20 17:55,NA,NA,NA,0,NA,NA,caipu/604002.jpg,1237
3157,3737,487,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1,89,NA,2016/8/20 17:55,NA,NA,NA,0,NA,NA,caipu/101002.jpg,987
3158,2624,1015,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2,10,NA,2016/8/20 17:55,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1237
3159,2634,1015,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/20 17:55,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1237
3160,2636,1015,609934,NA,NA,«€≤À≥¥—¸ª®,0,1,18,NA,2016/8/20 17:56,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1237
3161,3739,487,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1,175,NA,2016/8/20 17:56,NA,NA,NA,0,NA,NA,caipu/101001.jpg,987
3162,5244,1235,609969,NA,NA,œ„¿±∏Ø»È≥¥œ∫,0,1,56,NA,2016/8/20 17:59,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1083
3163,5245,1235,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1,99,NA,2016/8/20 18:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1083
3164,5249,1235,609992,NA,NA,"∑¨«—Ï¿≈£ÎÓ


",0,1,35,NA,2016/8/20 18:05,NA,NA,NA,0,NA,NA,caipu/201002.jpg,1083
3165,5246,1235,609961,NA,NA,Ω™¥–≥¥ª®–∑,0,1,45,NA,2016/8/20 18:05,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1083
