index用的,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
3791,6696,768,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/1321:06:00,,,,0,,,caipu/301001.jpg,1515
3792,4614,579,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1321:08:00,,,,0,,,caipu/101001.jpg,1312
3793,4620,579,609942,,,辣炒鱿鱼,0,1,58,,2016/8/1321:08:00,,,,0,,,caipu/103003.jpg,1312
3794,6698,768,609988,,,百威啤酒罐装,0,3,6,,2016/8/1321:08:00,,,,0,,,caipu/403003.jpg,1515
3795,4631,579,609931,,,焖猪手,0,1,58,,2016/8/1321:08:00,,,,0,,,caipu/203002.jpg,1312
3796,4627,579,610067,,,冰镇花螺,0,1,35,,2016/8/1321:08:00,,,,0,,,caipu/104006.jpg,1312
3797,4623,579,609944,,,水煮鱼,0,1,65,,2016/8/1321:08:00,,,,0,,,caipu/103005.jpg,1312
3798,4634,579,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/1321:09:00,,,,0,,,caipu/111.jpg,1312
3799,4636,579,609956,,,孜然羊排,0,1,88,,2016/8/1321:09:00,,,,0,,,caipu/202002.jpg,1312
3800,4639,579,610030,,,番茄有机花菜,0,1,32,,2016/8/1321:10:00,,,,0,,,caipu/304004.jpg,1312
3801,4638,579,610022,,,杭椒鸡珍,0,1,58,,2016/8/1321:10:00,,,,0,,,caipu/204005.jpg,1312
3802,4644,579,610029,,,黄花菜炒木耳,0,1,35,,2016/8/1321:11:00,,,,0,,,caipu/304003.jpg,1312
3803,4641,579,610042,,,五彩豆,0,1,29,,2016/8/1321:11:00,,,,0,,,caipu/305001.jpg,1312
3804,4646,579,609946,,,谷稻小庄,0,1,38,,2016/8/1321:11:00,,,,0,,,caipu/404002.jpg,1312
3805,5167,1229,610063,,,蒜香辣花甲,0,1,45,,2016/8/1321:12:00,,,,0,,,caipu/104002.jpg,1559
3806,4649,579,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1321:12:00,,,,0,,,caipu/601002.jpg,1312
3807,4647,579,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016/8/1321:12:00,,,,0,,,caipu/402004.jpg,1312
3808,5168,1229,610038,,,芝麻烤紫菜,0,1,25,,2016/8/1321:13:00,,,,0,,,caipu/105002.jpg,1559
3809,3377,1085,609998,,,清爽拌凉面,0,1,15,,2016/8/1321:13:00,,,,0,,,caipu/603002.jpg,1165
3810,5170,1229,609959,,,小炒羊腰,0,1,36,,2016/8/1321:14:00,,,,0,,,caipu/202005.jpg,1559
3811,5169,1229,610023,,,啤酒鸭,0,1,48,,2016/8/1321:14:00,,,,0,,,caipu/204006.jpg,1559
3812,5171,1229,610049,,,爆炒双丝,0,1,35,,2016/8/1321:15:00,,,,0,,,caipu/301003.jpg,1559
3813,3380,1085,610060,,,广式虾仁肠粉,0,1,18,,2016/8/1321:15:00,,,,0,,,caipu/604004.jpg,1165
3814,5172,1229,610013,,,番茄炖秋葵,0,1,35,,2016/8/1321:15:00,,,,0,,,caipu/302002.jpg,1559
3815,5173,1229,609951,,,炝炒大白菜,0,1,29,,2016/8/1321:15:00,,,,0,,,caipu/303002.jpg,1559
3816,5176,1229,609974,,,南瓜枸杞小饼干,0,1,19,,2016/8/1321:16:00,,,,0,,,caipu/502004.jpg,1559
3817,5174,1229,609946,,,谷稻小庄,0,1,38,,2016/8/1321:16:00,,,,0,,,caipu/404002.jpg,1559
3818,5175,1229,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016/8/1321:16:00,,,,0,,,caipu/402004.jpg,1559
3819,5179,1229,610059,,,鸡蛋、肉末肠粉,0,1,13,,2016/8/1321:17:00,,,,0,,,caipu/604003.jpg,1559
3820,5180,1229,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1321:17:00,,,,0,,,caipu/601002.jpg,1559
3821,5177,1229,610003,,,蒜香包,0,1,13,,2016/8/1321:17:00,,,,0,,,caipu/503002.jpg,1559
3822,5181,1229,609998,,,清爽拌凉面,0,1,15,,2016/8/1321:19:00,,,,0,,,caipu/603002.jpg,1559
3823,6137,1310,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1321:22:00,,,,0,,,caipu/101001.jpg,1165
3824,6142,1310,610063,,,蒜香辣花甲,0,1,45,,2016/8/1321:23:00,,,,0,,,caipu/104002.jpg,1165
3825,6140,1310,609961,,,姜葱炒花蟹,0,1,45,,2016/8/1321:23:00,,,,0,,,caipu/102001.jpg,1165
3826,6143,1310,610066,,,辣炒田螺,0,1,35,,2016/8/1321:24:00,,,,0,,,caipu/104005.jpg,1165
3827,6144,1310,610011,,,白饭/大碗,0,1,10,,2016/8/1321:26:00,,,,0,,,caipu/601005.jpg,1165
3828,6146,1310,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/1321:27:00,,,,0,,,caipu/202006.jpg,1165
3829,6145,1310,610015,,,葱油凉拌藕片,0,1,30,,2016/8/1321:27:00,,,,0,,,caipu/302004.jpg,1165
3830,6147,1310,609957,,,蒙古烤羊腿,0,1,48,,2016/8/1321:29:00,,,,0,,,caipu/202003.jpg,1165
3831,6148,1310,609932,,,爆炒猪肝,0,1,68,,2016/8/1321:31:00,,,,0,,,caipu/203003.jpg,1165
3832,6151,1310,610023,,,啤酒鸭,0,1,48,,2016/8/1321:31:00,,,,0,,,caipu/204006.jpg,1165
3833,6150,1310,610020,,,泡椒凤爪,0,1,58,,2016/8/1321:31:00,,,,0,,,caipu/204003.jpg,1165
3834,6152,1310,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/1321:31:00,,,,0,,,caipu/205001.jpg,1165
3835,6149,1310,609931,,,焖猪手,0,1,58,,2016/8/1321:31:00,,,,0,,,caipu/203002.jpg,1165
3836,6153,1310,609983,,,干锅田鸡,0,1,88,,2016/8/1321:33:00,,,,0,,,caipu/205003.jpg,1165
3837,6257,1318,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1321:39:00,,,,0,,,caipu/101001.jpg,1154
3838,6258,1318,609942,,,辣炒鱿鱼,0,1,58,,2016/8/1321:39:00,,,,0,,,caipu/103003.jpg,1154
3839,6262,1318,609957,,,蒙古烤羊腿,0,1,48,,2016/8/1321:40:00,,,,0,,,caipu/202003.jpg,1154
3840,6259,1318,609943,,,剁椒鱼头,0,1,55,,2016/8/1321:40:00,,,,0,,,caipu/103004.jpg,1154
3841,6261,1318,609992,,,番茄炖牛腩,0,1,35,,2016/8/1321:40:00,,,,0,,,caipu/201002.jpg,1154
3842,6260,1318,609996,,,牛尾汤,0,1,40,,2016/8/1321:40:00,,,,0,,,caipu/201006.jpg,1154
3843,6263,1318,610024,,,红酒土豆烧鸭腿,0,1,48,,2016/8/1321:40:00,,,,0,,,caipu/204007.jpg,1154
3844,6266,1318,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/1321:41:00,,,,0,,,caipu/304005.jpg,1154
3845,6267,1318,610043,,,肉丁茄子,0,1,39,,2016/8/1321:41:00,,,,0,,,caipu/305002.jpg,1154
3846,6264,1318,609984,,,重庆特色油烧兔,0,1,69,,2016/8/1321:41:00,,,,0,,,caipu/205004.jpg,1154
3847,6265,1318,610029,,,黄花菜炒木耳,0,1,35,,2016/8/1321:41:00,,,,0,,,caipu/304003.jpg,1154
3848,6268,1318,610030,,,番茄有机花菜,0,1,32,,2016/8/1321:42:00,,,,0,,,caipu/304004.jpg,1154
3849,5355,1243,609963,,,盘蟹蒸蛋,0,1,55,,2016/8/1321:43:00,,,,0,,,caipu/102003.jpg,1217
3850,6272,1318,609946,,,谷稻小庄,0,1,38,,2016/8/1321:43:00,,,,0,,,caipu/404002.jpg,1154
3851,6269,1318,610042,,,五彩豆,0,1,29,,2016/8/1321:43:00,,,,0,,,caipu/305001.jpg,1154
3852,6271,1318,610033,,,张裕葡萄酒张裕赤霞珠干红,0,1,32,,2016/8/1321:43:00,,,,0,,,caipu/402002.jpg,1154
3853,6270,1318,610044,,,木须豌豆,0,1,32,,2016/8/1321:43:00,,,,0,,,caipu/305003.jpg,1154
3854,5356,1243,609956,,,孜然羊排,0,1,88,,2016/8/1321:44:00,,,,0,,,caipu/202002.jpg,1217
3855,6273,1318,609989,,,青岛啤酒罐装,0,8,7,,2016/8/1321:44:00,,,,0,,,caipu/403004.jpg,1154
3856,6274,1318,610002,,,老式面包,0,1,19,,2016/8/1321:44:00,,,,0,,,caipu/503001.jpg,1154
3857,6275,1318,609974,,,南瓜枸杞小饼干,0,1,19,,2016/8/1321:45:00,,,,0,,,caipu/502004.jpg,1154
3858,6277,1318,610011,,,白饭/大碗,0,1,10,,2016/8/1321:46:00,,,,0,,,caipu/601005.jpg,1154
3859,6276,1318,610003,,,蒜香包,0,1,13,,2016/8/1321:46:00,,,,0,,,caipu/503002.jpg,1154
3860,3951,509,609931,,,焖猪手,0,1,58,,2016/8/1321:47:00,,,,0,,,caipu/203002.jpg,1174
3861,3948,509,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1321:47:00,,,,0,,,caipu/101001.jpg,1174
3862,3949,509,609933,,,自制猪肉脯,0,1,48,,2016/8/1321:47:00,,,,0,,,caipu/203004.jpg,1174
3863,3950,509,609935,,,山药养生粥,0,1,19,,2016/8/1321:47:00,,,,0,,,caipu/602001.jpg,1174
3864,3955,509,609989,,,青岛啤酒罐装,0,1,7,,2016/8/1321:48:00,,,,0,,,caipu/403004.jpg,1174
3865,3953,509,609951,,,炝炒大白菜,0,1,29,,2016/8/1321:48:00,,,,0,,,caipu/303002.jpg,1174
3866,3952,509,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/1321:48:00,,,,0,,,caipu/303003.jpg,1174
3867,3954,509,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/1321:48:00,,,,0,,,caipu/304001.jpg,1174
3868,6278,1318,609937,,,冰糖红豆薏米粥,0,1,15,,2016/8/1321:48:00,,,,0,,,caipu/602003.jpg,1154
3869,3957,509,609946,,,谷稻小庄,0,1,38,,2016/8/1321:49:00,,,,0,,,caipu/404002.jpg,1174
3870,6279,1318,609931,,,焖猪手,0,1,58,,2016/8/1321:49:00,,,,0,,,caipu/203002.jpg,1154
3871,3959,509,610011,,,白饭/大碗,0,1,10,,2016/8/1321:49:00,,,,0,,,caipu/601005.jpg,1174
3872,6280,1318,609983,,,干锅田鸡,0,1,88,,2016/8/1321:50:00,,,,0,,,caipu/205003.jpg,1154
3873,5358,1243,610048,,,拌土豆丝,0,1,25,,2016/8/1321:51:00,,,,0,,,caipu/301002.jpg,1217
3874,3961,509,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/1321:52:00,,,,0,,,caipu/601001.jpg,1174
3875,3734,1075,609967,,,香酥两吃大虾,0,1,89,,2016/8/1321:55:00,,,,0,,,caipu/101002.jpg,1202
3876,3735,1075,609970,,,麻辣小龙虾,0,1,99,,2016/8/1321:55:00,,,,0,,,caipu/101006.jpg,1202
3877,3738,1075,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1321:57:00,,,,0,,,caipu/302001.jpg,1202
3878,3737,1075,609995,,,党参黄芪炖牛尾,0,1,35,,2016/8/1321:57:00,,,,0,,,caipu/201005.jpg,1202
3879,3736,1075,609961,,,姜葱炒花蟹,0,1,45,,2016/8/1321:57:00,,,,0,,,caipu/102001.jpg,1202
3880,3958,1136,610048,,,拌土豆丝,0,1,25,,2016/8/1321:57:00,,,,0,,,caipu/301002.jpg,1096
3881,5359,1243,610010,,,白饭/小碗,0,2,1,,2016/8/1321:58:00,,,,0,,,caipu/601004.jpg,1217
3882,3961,1136,610013,,,番茄炖秋葵,0,1,35,,2016/8/1321:58:00,,,,0,,,caipu/302002.jpg,1096
3883,3960,1136,610049,,,爆炒双丝,0,1,35,,2016/8/1321:58:00,,,,0,,,caipu/301003.jpg,1096
3884,3967,1136,609955,,,红酒炖羊肉,0,1,108,,2016/8/1322:00:00,,,,0,,,caipu/202001.jpg,1096
3885,3978,1136,609946,,,谷稻小庄,0,1,38,,2016/8/1322:03:00,,,,0,,,caipu/404002.jpg,1096
3886,3739,1075,610011,,,白饭/大碗,0,1,10,,2016/8/1322:04:00,,,,0,,,caipu/601005.jpg,1202
3887,3986,1136,610011,,,白饭/大碗,0,1,10,,2016/8/1322:05:00,,,,0,,,caipu/601005.jpg,1096
3888,7133,809,609965,,,葱姜炒蟹,0,1,109,,2016/8/1411:32:00,,,,0,,,caipu/102005.jpg,1103
3889,7136,809,609958,,,香辣爆羊肝,0,1,28,,2016/8/1411:34:00,,,,0,,,caipu/202004.jpg,1103
3890,7134,809,609940,,,清蒸蝶鱼,0,1,56,,2016/8/1411:34:00,,,,0,,,caipu/103001.jpg,1103
3891,7135,809,609957,,,蒙古烤羊腿,0,1,48,,2016/8/1411:34:00,,,,0,,,caipu/202003.jpg,1103
3892,7137,809,609953,,,凉拌菠菜,0,1,27,,2016/8/1411:35:00,,,,0,,,caipu/303004.jpg,1103
3893,7138,809,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1411:35:00,,,,0,,,caipu/302001.jpg,1103
3894,7139,809,609946,,,谷稻小庄,0,1,38,,2016/8/1411:36:00,,,,0,,,caipu/404002.jpg,1103
3895,7140,809,610052,,,黄油曲奇饼干,0,1,16,,2016/8/1411:37:00,,,,0,,,caipu/501001.jpg,1103
3896,7142,809,610011,,,白饭/大碗,0,2,10,,2016/8/1411:38:00,,,,0,,,caipu/601005.jpg,1103
3897,7145,809,609999,,,鱼香肉丝拌面,0,1,18,,2016/8/1411:38:00,,,,0,,,caipu/603003.jpg,1103
3898,7144,809,610010,,,白饭/小碗,0,1,1,,2016/8/1411:38:00,,,,0,,,caipu/601004.jpg,1103
3899,7146,809,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/1411:39:00,,,,0,,,caipu/301001.jpg,1103
3900,7148,809,610022,,,杭椒鸡珍,0,1,58,,2016/8/1411:39:00,,,,0,,,caipu/204005.jpg,1103
3901,1039,190,609967,,,香酥两吃大虾,0,1,89,,2016/8/1411:40:00,,,,0,,,caipu/101002.jpg,1480
3902,7150,809,610014,,,金玉良缘,0,1,30,,2016/8/1411:40:00,,,,0,,,caipu/302003.jpg,1103
3903,1040,190,609957,,,蒙古烤羊腿,0,1,48,,2016/8/1411:42:00,,,,0,,,caipu/202003.jpg,1480
3904,1041,190,610021,,,爆炒鸡翅,0,1,56,,2016/8/1411:44:00,,,,0,,,caipu/204004.jpg,1480
3905,1775,282,609967,,,香酥两吃大虾,0,1,89,,2016/8/1411:45:00,,,,0,,,caipu/101002.jpg,1521
3906,1776,282,609940,,,清蒸蝶鱼,0,1,56,,2016/8/1411:46:00,,,,0,,,caipu/103001.jpg,1521
3907,1781,282,609984,,,重庆特色油烧兔,0,1,69,,2016/8/1411:47:00,,,,0,,,caipu/205004.jpg,1521
3908,1780,282,609979,,,鲜美鳝鱼,0,1,55,,2016/8/1411:47:00,,,,0,,,caipu/106004.jpg,1521
3909,7040,798,609970,,,麻辣小龙虾,0,1,99,,2016/8/1411:47:00,,,,0,,,caipu/101006.jpg,1218
3910,1777,282,609943,,,剁椒鱼头,0,1,55,,2016/8/1411:47:00,,,,0,,,caipu/103004.jpg,1521
3911,1044,190,610043,,,肉丁茄子,0,1,39,,2016/8/1411:48:00,,,,0,,,caipu/305002.jpg,1480
3912,1782,282,610026,,,玉竹南北杏鸭腿汤,0,1,35,,2016/8/1411:48:00,,,,0,,,caipu/204009.jpg,1521
3913,1043,190,610030,,,番茄有机花菜,0,1,32,,2016/8/1411:48:00,,,,0,,,caipu/304004.jpg,1480
3914,1783,282,610022,,,杭椒鸡珍,0,1,58,,2016/8/1411:49:00,,,,0,,,caipu/204005.jpg,1521
3915,1784,282,610029,,,黄花菜炒木耳,0,1,35,,2016/8/1411:50:00,,,,0,,,caipu/304003.jpg,1521
3916,1785,282,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/1411:50:00,,,,0,,,caipu/303003.jpg,1521
3917,1790,282,610009,,,黑米恋上葡萄,0,1,33,,2016/8/1411:50:00,,,,0,,,caipu/601003.jpg,1521
3918,1787,282,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/1411:50:00,,,,0,,,caipu/301001.jpg,1521
3919,1789,282,610070,,,52度泸州老窖,0,1,159,,2016/8/1411:50:00,,,,0,,,caipu/401003.jpg,1521
3920,1045,190,610000,,,酸辣汤面,0,1,16,,2016/8/1411:50:00,,,,0,,,caipu/603004.jpg,1480
3921,1046,190,609935,,,山药养生粥,0,1,19,,2016/8/1411:51:00,,,,0,,,caipu/602001.jpg,1480
3922,1791,282,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1411:51:00,,,,0,,,caipu/601002.jpg,1521
3923,1047,190,610060,,,广式虾仁肠粉,0,1,18,,2016/8/1411:52:00,,,,0,,,caipu/604004.jpg,1480
3924,1048,190,610023,,,啤酒鸭,0,1,48,,2016/8/1411:52:00,,,,0,,,caipu/204006.jpg,1480
3925,1049,190,609949,,,意文柠檬汁,0,1,13,,2016/8/1411:53:00,,,,0,,,caipu/404005.jpg,1480
3926,7041,798,609938,,,小米南瓜粥,0,1,13,,2016/8/1411:56:00,,,,0,,,caipu/602004.jpg,1218
3927,7042,798,609939,,,香菇鸡肉粥,0,1,15,,2016/8/1412:00:00,,,,0,,,caipu/602005.jpg,1218
3928,7074,802,609967,,,香酥两吃大虾,0,1,89,,2016/8/1412:05:00,,,,0,,,caipu/101002.jpg,1528
3929,6858,783,609941,,,清蒸海鱼,0,1,78,,2016/8/1412:05:00,,,,0,,,caipu/103002.jpg,1350
3930,7075,802,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/1412:07:00,,,,0,,,caipu/102002.jpg,1528
3931,6860,783,609944,,,水煮鱼,0,1,65,,2016/8/1412:07:00,,,,0,,,caipu/103005.jpg,1350
3932,6859,783,609942,,,辣炒鱿鱼,0,1,58,,2016/8/1412:07:00,,,,0,,,caipu/103003.jpg,1350
3933,6861,783,609946,,,谷稻小庄,0,1,38,,2016/8/1412:08:00,,,,0,,,caipu/404002.jpg,1350
3934,6862,783,609949,,,意文柠檬汁,0,1,13,,2016/8/1412:09:00,,,,0,,,caipu/404005.jpg,1350
3935,7125,808,609940,,,清蒸蝶鱼,0,1,56,,2016/8/1412:09:00,,,,0,,,caipu/103001.jpg,1133
3936,7127,808,609953,,,凉拌菠菜,0,1,27,,2016/8/1412:10:00,,,,0,,,caipu/303004.jpg,1133
3937,7126,808,609946,,,谷稻小庄,0,1,38,,2016/8/1412:10:00,,,,0,,,caipu/404002.jpg,1133
3938,6864,783,609973,,,紫薯面包卷,0,1,20,,2016/8/1412:10:00,,,,0,,,caipu/502003.jpg,1350
3939,6866,783,609974,,,南瓜枸杞小饼干,0,1,19,,2016/8/1412:11:00,,,,0,,,caipu/502004.jpg,1350
3940,7128,808,609935,,,山药养生粥,0,1,19,,2016/8/1412:12:00,,,,0,,,caipu/602001.jpg,1133
3941,6868,783,609975,,,一品香酥藕,0,1,10,,2016/8/1412:12:00,,,,0,,,caipu/502005.jpg,1350
3942,7076,802,609984,,,重庆特色油烧兔,0,1,69,,2016/8/1412:13:00,,,,0,,,caipu/205004.jpg,1528
3943,7077,802,609983,,,干锅田鸡,0,1,88,,2016/8/1412:14:00,,,,0,,,caipu/205003.jpg,1528
3944,7476,839,609970,,,麻辣小龙虾,0,1,99,,2016/8/1412:14:00,,,,0,,,caipu/101006.jpg,1140
3945,7129,808,609958,,,香辣爆羊肝,0,1,28,,2016/8/1412:14:00,,,,0,,,caipu/202004.jpg,1133
3946,7130,808,610011,,,白饭/大碗,0,2,10,,2016/8/1412:15:00,,,,0,,,caipu/601005.jpg,1133
3947,7477,839,609957,,,蒙古烤羊腿,0,1,48,,2016/8/1412:15:00,,,,0,,,caipu/202003.jpg,1140
3948,6870,783,609982,,,五香酱驴肉,0,1,52,,2016/8/1412:15:00,,,,0,,,caipu/205002.jpg,1350
3949,6872,783,609994,,,独家薄荷鲜虾牛肉卷,0,1,45,,2016/8/1412:15:00,,,,0,,,caipu/201004.jpg,1350
3950,6873,783,609997,,,打卤面,0,1,26,,2016/8/1412:15:00,,,,0,,,caipu/603001.jpg,1350
3951,7131,808,610002,,,老式面包,0,1,19,,2016/8/1412:15:00,,,,0,,,caipu/503001.jpg,1133
3952,7078,802,610019,,,白斩鸡,0,1,88,,2016/8/1412:15:00,,,,0,,,caipu/204002.jpg,1528
3953,7132,808,609991,,,香烤牛排,0,1,55,,2016/8/1412:15:00,,,,0,,,caipu/201001.jpg,1133
3954,6876,783,609999,,,鱼香肉丝拌面,0,1,18,,2016/8/1412:16:00,,,,0,,,caipu/603003.jpg,1350
3955,7079,802,609985,,,三色凉拌手撕兔,0,1,66,,2016/8/1412:16:00,,,,0,,,caipu/205005.jpg,1528
3956,7481,839,609942,,,辣炒鱿鱼,0,1,58,,2016/8/1412:16:00,,,,0,,,caipu/103003.jpg,1140
3957,7480,839,609934,,,芹菜炒腰花,0,1,18,,2016/8/1412:16:00,,,,0,,,caipu/203005.jpg,1140
3958,6875,783,609998,,,清爽拌凉面,0,1,15,,2016/8/1412:16:00,,,,0,,,caipu/603002.jpg,1350
3959,7483,839,609953,,,凉拌菠菜,0,1,27,,2016/8/1412:17:00,,,,0,,,caipu/303004.jpg,1140
3960,7482,839,609932,,,爆炒猪肝,0,1,68,,2016/8/1412:17:00,,,,0,,,caipu/203003.jpg,1140
3961,7080,802,610026,,,玉竹南北杏鸭腿汤,0,1,35,,2016/8/1412:18:00,,,,0,,,caipu/204009.jpg,1528
3962,6879,783,610022,,,杭椒鸡珍,0,1,58,,2016/8/1412:18:00,,,,0,,,caipu/204005.jpg,1350
3963,6881,783,610030,,,番茄有机花菜,0,1,32,,2016/8/1412:19:00,,,,0,,,caipu/304004.jpg,1350
3964,6880,783,610023,,,啤酒鸭,0,1,48,,2016/8/1412:19:00,,,,0,,,caipu/204006.jpg,1350
3965,6884,783,610015,,,葱油凉拌藕片,0,1,30,,2016/8/1412:20:00,,,,0,,,caipu/302004.jpg,1350
3966,7484,839,609991,,,香烤牛排,0,1,55,,2016/8/1412:20:00,,,,0,,,caipu/201001.jpg,1140
3967,6883,783,609943,,,剁椒鱼头,0,1,55,,2016/8/1412:20:00,,,,0,,,caipu/103004.jpg,1350
3968,6885,783,610020,,,泡椒凤爪,0,1,58,,2016/8/1412:20:00,,,,0,,,caipu/204003.jpg,1350
3969,6886,783,610025,,,番茄蛋汤,0,1,25,,2016/8/1412:21:00,,,,0,,,caipu/204008.jpg,1350
3970,6887,783,610039,,,培根紫菜卷,0,1,30,,2016/8/1412:22:00,,,,0,,,caipu/105003.jpg,1350
3971,6888,783,610040,,,海带结豆腐汤,0,1,30,,2016/8/1412:22:00,,,,0,,,caipu/105004.jpg,1350
3972,7485,839,610011,,,白饭/大碗,0,1,10,,2016/8/1412:24:00,,,,0,,,caipu/601005.jpg,1140
3973,2177,340,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/1412:30:00,,,,0,,,caipu/301001.jpg,1230
3974,2178,340,609970,,,麻辣小龙虾,0,1,99,,2016/8/1412:31:00,,,,0,,,caipu/101006.jpg,1230
3975,2179,340,610010,,,白饭/小碗,0,3,1,,2016/8/1412:32:00,,,,0,,,caipu/601004.jpg,1230
3976,7559,847,609967,,,香酥两吃大虾,0,1,89,,2016/8/1412:32:00,,,,0,,,caipu/101002.jpg,1457
3977,7561,847,609932,,,爆炒猪肝,0,1,68,,2016/8/1412:33:00,,,,0,,,caipu/203003.jpg,1457
3978,2182,340,610063,,,蒜香辣花甲,0,1,45,,2016/8/1412:33:00,,,,0,,,caipu/104002.jpg,1230
3979,2180,340,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/1412:33:00,,,,0,,,caipu/203001.jpg,1230
3980,7560,847,609931,,,焖猪手,0,1,58,,2016/8/1412:33:00,,,,0,,,caipu/203002.jpg,1457
3981,7562,847,609933,,,自制猪肉脯,0,1,48,,2016/8/1412:33:00,,,,0,,,caipu/203004.jpg,1457
3982,7565,847,609943,,,剁椒鱼头,0,1,55,,2016/8/1412:34:00,,,,0,,,caipu/103004.jpg,1457
3983,7563,847,609934,,,芹菜炒腰花,0,1,18,,2016/8/1412:34:00,,,,0,,,caipu/203005.jpg,1457
3984,7566,847,609946,,,谷稻小庄,0,1,38,,2016/8/1412:34:00,,,,0,,,caipu/404002.jpg,1457
3985,7564,847,609942,,,辣炒鱿鱼,0,1,58,,2016/8/1412:34:00,,,,0,,,caipu/103003.jpg,1457
3986,2183,340,610051,,,凉拌萝卜丝,0,1,20,,2016/8/1412:34:00,,,,0,,,caipu/301005.jpg,1230
3987,7569,847,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/1412:35:00,,,,0,,,caipu/202006.jpg,1457
3988,7567,847,609950,,,大蒜苋菜,0,1,30,,2016/8/1412:35:00,,,,0,,,caipu/303001.jpg,1457
3989,7568,847,609956,,,孜然羊排,0,1,88,,2016/8/1412:35:00,,,,0,,,caipu/202002.jpg,1457
3990,8048,893,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1412:35:00,,,,0,,,caipu/101001.jpg,1581
3991,7572,847,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1412:36:00,,,,0,,,caipu/302001.jpg,1457
3992,7570,847,610011,,,白饭/大碗,0,1,10,,2016/8/1412:36:00,,,,0,,,caipu/601005.jpg,1457
3993,7571,847,610054,,,不加一滴油的酸奶蛋糕,0,1,7,,2016/8/1412:36:00,,,,0,,,caipu/501003.jpg,1457
3994,7573,847,610063,,,蒜香辣花甲,0,1,45,,2016/8/1412:37:00,,,,0,,,caipu/104002.jpg,1457
3995,2494,379,609944,,,水煮鱼,0,1,65,,2016/8/1412:37:00,,,,0,,,caipu/103005.jpg,1189
3996,7574,847,609971,,,大理石奶油蛋糕,0,1,13,,2016/8/1412:37:00,,,,0,,,caipu/502001.jpg,1457
3997,7575,847,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016/8/1412:37:00,,,,0,,,caipu/402004.jpg,1457
3998,2489,379,609968,,,油焖麻辣虾,0,1,65,,2016/8/1412:37:00,,,,0,,,caipu/101003.jpg,1189
3999,8050,893,609931,,,焖猪手,0,1,58,,2016/8/1412:37:00,,,,0,,,caipu/203002.jpg,1581
4000,2496,379,610039,,,培根紫菜卷,0,1,30,,2016/8/1412:38:00,,,,0,,,caipu/105003.jpg,1189
4001,8052,893,609936,,,皮蛋瘦肉粥,0,1,16,,2016/8/1412:39:00,,,,0,,,caipu/602002.jpg,1581
4002,2497,379,609953,,,凉拌菠菜,0,1,27,,2016/8/1412:40:00,,,,0,,,caipu/303004.jpg,1189
4003,2499,379,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/1412:40:00,,,,0,,,caipu/202006.jpg,1189
4004,2504,379,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/1412:41:00,,,,0,,,caipu/111.jpg,1189
4005,2501,379,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/1412:41:00,,,,0,,,caipu/304001.jpg,1189
4006,8054,893,609946,,,谷稻小庄,0,1,38,,2016/8/1412:42:00,,,,0,,,caipu/404002.jpg,1581
4007,2508,379,609999,,,鱼香肉丝拌面,0,1,18,,2016/8/1412:42:00,,,,0,,,caipu/603003.jpg,1189
4008,2507,379,609997,,,打卤面,0,1,26,,2016/8/1412:42:00,,,,0,,,caipu/603001.jpg,1189
